Row ID;Order ID;Order Date;Date Key;Contact Name;Country;City;Region;Subregion;Customer;Customer ID;Industry;Segment;Product;License;Sales;Quantity;Discount;Profit
9086;AMER-2022-126102;09/11/22;20220911;Charles Lee;United States;New York City;AMER;NAMER;UnitedHealth Group;1092;Healthcare;SMB;ContactMatcher;PZN4Z4A0J9;276.784;2;00.02;899.548
9087;APJ-2022-143406;9/27/2022;20220927;Gavin Nash;Japan;Tokyo;APJ;JAPN;Oracle;1072;Tech;Strategic;OneView;1P16KYCSPC;93.032;2;00.08;-2.511.864
9088;APJ-2022-143406;9/27/2022;20220927;Gavin Nash;Japan;Tokyo;APJ;JAPN;Oracle;1072;Tech;Strategic;FinanceHub;M1IBKWILPU;454.965;5;00.03;-1.364.895
9089;EMEA-2021-150308;12/15/2021;20211215;Matt Bell;Sweden;Gothenburg;EMEA;NOR;McKesson;1063;Consumer Products;Strategic;Site Analytics;P9PYOCNPLO;246.168;3;00.02;215.397
9090;AMER-2022-131093;9/18/2022;20220918;Anthony Clark;Mexico;Toluca;AMER;LATAM;Honda Motor;1045;Manufacturing;SMB;Marketing Suite - Gold;75342LTOP0;295.04.00;5;00.02;-627.725
9091;EMEA-2023-148831;10/14/2023;20231014;Joanne Robertson;Ireland;Dublin;EMEA;UKIR;Ford Motor;1009;Manufacturing;SMB;Marketing Suite - Gold;9FQK74BBUT;348.56.00;8;0;104.568
9092;AMER-2021-162950;6/28/2021;20210628;Austin Newman;Mexico;Mexico City;AMER;LATAM;Banco Santander;1101;Finance;Strategic;Support;TVMYKR6R71;15.552;3;00.02;54.432
9093;AMER-2021-162950;6/28/2021;20210628;Austin Newman;Mexico;Mexico City;AMER;LATAM;Banco Santander;1101;Finance;Strategic;Marketing Suite;ES1O2KLK29;482.94;6;00.05;-3.766.932
9094;AMER-2021-132836;06/01/21;20210601;James Harris;Brazil;São Paulo;AMER;LATAM;Airbus;1030;Manufacturing;SMB;Site Analytics;UL525QXO5F;299.98;2;0;839.944
9095;AMER-2021-132836;06/01/21;20210601;James Harris;Brazil;São Paulo;AMER;LATAM;Airbus;1030;Manufacturing;SMB;ContactMatcher;TWFVC5Y30Z;403.68;6;0;181.656
9096;AMER-2021-132836;06/01/21;20210601;James Harris;Brazil;São Paulo;AMER;LATAM;Airbus;1030;Manufacturing;SMB;Site Analytics;TZRWW1IP52;41.09.00;2;0;11.732
9097;AMER-2021-132836;06/01/21;20210601;James Harris;Brazil;São Paulo;AMER;LATAM;Airbus;1030;Manufacturing;SMB;FinanceHub;40HKC4GKUW;28.91;7;0;132.986
9098;APJ-2020-158365;04/12/20;20200412;Alexander Hill;India;Bangalore;APJ;IND;Philip Morris International;1075;Consumer Products;SMB;Support;OGJVJ9EELL;32.04.00;5;0;15.552
9099;APJ-2023-152933;10/13/2023;20231013;Zoe Lyman;Japan;Aichi;APJ;JAPN;UnitedHealth Group;1092;Healthcare;Enterprise;Site Analytics;08MK2U9Z30;369.544;7;00.02;277.158
9100;APJ-2023-152933;10/13/2023;20231013;Zoe Lyman;Japan;Aichi;APJ;JAPN;UnitedHealth Group;1092;Healthcare;Enterprise;Support;4U1HZQ2LKV;10.368;2;00.02;37.584
9101;APJ-2023-152933;10/13/2023;20231013;Zoe Lyman;Japan;Aichi;APJ;JAPN;UnitedHealth Group;1092;Healthcare;Enterprise;Data Smasher;4CFYJ3VV46;791.88;3;00.02;1.286.805
9102;APJ-2021-163181;11/07/21;20211107;Carolyn Parr;Japan;Tokyo;APJ;JAPN;Valero Energy;1093;Energy;SMB;ChatBot Plugin;7EZLZ4MQ31;1,002777778;3;00.02;5.319
9103;APJ-2021-163181;11/07/21;20211107;Carolyn Parr;Japan;Tokyo;APJ;JAPN;Valero Energy;1093;Energy;SMB;Marketing Suite - Gold;NCYVR1N8SB;84.784;2;00.02;-169.568
9104;APJ-2021-163181;11/07/21;20211107;Carolyn Parr;Japan;Tokyo;APJ;JAPN;Valero Energy;1093;Energy;SMB;SaaS Connector Pack;K76DYNLFB1;64.96;5;00.06;-84.448
9105;APJ-2021-163181;11/07/21;20211107;Carolyn Parr;Japan;Tokyo;APJ;JAPN;Valero Energy;1093;Energy;SMB;ContactMatcher;2GXVKQ47ZV;32.06.00;10;00.08;-51.296
9106;APJ-2021-163181;11/07/21;20211107;Carolyn Parr;Japan;Tokyo;APJ;JAPN;Valero Energy;1093;Energy;SMB;Marketing Suite - Gold;F2E78B3ZR6;177.648;2;00.02;-288.678
9107;APJ-2021-163181;11/07/21;20211107;Carolyn Parr;Japan;Tokyo;APJ;JAPN;Valero Energy;1093;Energy;SMB;Big Ol Database;EJWDVJJ3UO;287.91;3;00.04;335.895
9108;APJ-2021-132941;5/25/2021;20210525;Boris Coleman;Japan;Shizuoka;APJ;JAPN;Goldman Sachs Group;1042;Finance;Strategic;Support;Y58NN7IGCY;22.368;2;00.02;16.776
9109;APJ-2021-132941;5/25/2021;20210525;Boris Coleman;Japan;Shizuoka;APJ;JAPN;Goldman Sachs Group;1042;Finance;Strategic;Support;RA8YUBHYSV;32.368;7;00.02;117.334
9110;APJ-2021-132941;5/25/2021;20210525;Boris Coleman;Japan;Shizuoka;APJ;JAPN;Goldman Sachs Group;1042;Finance;Strategic;Data Smasher;CWXED76D6Y;207.984;2;00.02;363.972
9111;EMEA-2020-132010;10/13/2020;20201013;Felicity Abraham;Spain;Murcia;EMEA;EU-WEST;Enel;1013;Energy;Enterprise;SaaS Connector Pack - Gold;R2QEUNKYJP;36.04.00;5;0;17.472
9112;EMEA-2020-132010;10/13/2020;20201013;Felicity Abraham;Spain;Murcia;EMEA;EU-WEST;Enel;1013;Energy;Enterprise;Data Smasher;JNPLHYTX8W;0,983333333;2;0;43.624
9113;EMEA-2020-132010;10/13/2020;20201013;Felicity Abraham;Spain;Murcia;EMEA;EU-WEST;Enel;1013;Energy;Enterprise;Marketing Suite - Gold;12RKB1NJLE;315.02.00;4;0;6.304
9114;EMEA-2020-132010;10/13/2020;20201013;Felicity Abraham;Spain;Murcia;EMEA;EU-WEST;Enel;1013;Energy;Enterprise;ContactMatcher;0PYOXYRQ46;15.18;3;0;71.346
9115;AMER-2022-135461;02/07/22;20220207;Justin Walker;United States;New York City;AMER;NAMER;Aviva;1006;Finance;Strategic;Site Analytics;L5AGADYFB4;623.96;5;00.02;389.975
9116;EMEA-2023-153045;1/20/2023;20230120;Frank Piper;France;Paris;EMEA;EU-WEST;AmerisourceBergen;1007;Healthcare;SMB;Site Analytics;KWGF2Y3TO4;429.06.00;2;00.04;-93.08
9117;EMEA-2023-153045;1/20/2023;20230120;Frank Piper;France;Paris;EMEA;EU-WEST;AmerisourceBergen;1007;Healthcare;SMB;SaaS Connector Pack;OJYM1I86EF;31.968;2;00.02;63.936
9118;EMEA-2023-153045;1/20/2023;20230120;Frank Piper;France;Paris;EMEA;EU-WEST;AmerisourceBergen;1007;Healthcare;SMB;FinanceHub;ZZMTLCNNWQ;887.271;3;00.03;-633.765
9119;EMEA-2023-153045;1/20/2023;20230120;Frank Piper;France;Paris;EMEA;EU-WEST;AmerisourceBergen;1007;Healthcare;SMB;Support;Z2GN64KZ97;21.696;4;00.02;70.512
9120;AMER-2022-155971;06/07/22;20220607;Gordon Greene;United States;New York City;AMER;NAMER;Lowes;1060;Retail;Enterprise;FinanceHub;DMMPCTMRPF;22.05;7;0;10.584
9121;AMER-2022-155971;06/07/22;20220607;Gordon Greene;United States;New York City;AMER;NAMER;Lowes;1060;Retail;Enterprise;Support;BQ2SLWP9HE;99.09.00;5;0;46.953
9122;AMER-2023-122007;3/19/2023;20230319;Sophie Hill;United States;New York City;AMER;NAMER;Exxon Mobil;1034;Energy;Strategic;OneView;M063JNB0BG;90.86;7;0;263.494
9123;AMER-2023-162250;11/25/2023;20231125;Megan Rampling;United States;Los Angeles;AMER;NAMER;Mondelez International;1067;Consumer Products;SMB;Support;F7R1IMQ9OV;0,345833333;1;0;3.501
9124;EMEA-2022-158288;11/27/2022;20221127;Sam Parsons;France;Paris;EMEA;EU-WEST;Siemens;1043;Manufacturing;SMB;ContactMatcher;AM1JQ1APAT;78.759;9;00.07;-577.566
9125;APJ-2022-128916;8/19/2022;20220819;Amelia Campbell;Japan;Tokyo;APJ;JAPN;Glencore;1083;Misc;Enterprise;SaaS Connector Pack;QRS0FWS6X5;9.552;3;00.06;-38.208
9126;APJ-2022-128916;8/19/2022;20220819;Amelia Campbell;Japan;Tokyo;APJ;JAPN;Glencore;1083;Misc;Enterprise;SaaS Connector Pack;759H85B0LQ;5.344;4;00.06;-21.376
9127;APJ-2021-157028;11/28/2021;20211128;Felicity Abraham;New Zealand;Auckland;APJ;ANZ;Enel;1013;Energy;Enterprise;ChatBot Plugin;055MZ0A2BV;08.28;2;0;34.776
9128;APJ-2023-112473;5/26/2023;20230526;Pippa Morrison;Japan;Tokyo;APJ;JAPN;Sysco;1084;Consumer Products;SMB;Marketing Suite - Gold;7R82C0SKLA;50.136;3;00.02;-112.806
9129;EMEA-2023-147655;09/05/23;20230905;Wendy Young;Belgium;Brussels;EMEA;EU-WEST;Caterpillar;1016;Manufacturing;Strategic;ContactMatcher;56NX2NESBT;88.074;7;00.07;-58.716
9130;AMER-2022-130911;3/25/2022;20220325;Joshua Glover;Mexico;Tijuana;AMER;LATAM;Sprint Nextel;1081;Communications;SMB;Marketing Suite;FW243AVZAF;301.47.00;3;00.05;-241.176
9131;AMER-2022-130911;3/25/2022;20220325;Joshua Glover;Mexico;Tijuana;AMER;LATAM;Sprint Nextel;1081;Communications;SMB;ChatBot Plugin;2QPSW6T10N;18.656;2;00.02;16.324
9132;APJ-2023-100055;5/29/2023;20230529;Vanessa Metcalfe;China;Suzhou;APJ;APAC;AmerisourceBergen;1007;Healthcare;Strategic;SaaS Connector Pack;WDHVWMW8PG;27.46.00;2;0;98.856
9133;APJ-2023-100055;5/29/2023;20230529;Vanessa Metcalfe;China;Suzhou;APJ;APAC;AmerisourceBergen;1007;Healthcare;Strategic;OneView;WTV727THZW;125.13.00;3;0;362.877
9134;AMER-2021-157805;8/31/2021;20210831;Max Skinner;United States;Seattle;AMER;NAMER;Bank of America Corp.;1011;Finance;Enterprise;Site Analytics;WWQZEIPZHZ;555.96;5;00.02;41.697
9135;EMEA-2022-124254;4/13/2022;20220413;Cameron Miller;Sweden;Malmö;EMEA;NOR;Tyson Foods;1088;Consumer Products;Strategic;Marketing Suite - Gold;JW54NSW1GP;129.552;3;00.02;-226.716
9136;EMEA-2022-124254;4/13/2022;20220413;Cameron Miller;Sweden;Malmö;EMEA;NOR;Tyson Foods;1088;Consumer Products;Strategic;Marketing Suite - Gold;CZQVFU9977;51.984;1;00.02;-51.984
9137;EMEA-2022-124254;4/13/2022;20220413;Cameron Miller;Sweden;Malmö;EMEA;NOR;Tyson Foods;1088;Consumer Products;Strategic;Support;TXD2JYXX59;10.272;3;00.02;34.668
9138;EMEA-2020-123400;02/03/20;20200203;John Jones;Germany;Leipzig;EMEA;EU-WEST;Panasonic;1091;Tech;SMB;ContactMatcher;XK3WZG8IHY;18.336;2;00.07;-12.224
9139;EMEA-2020-123400;02/03/20;20200203;John Jones;Germany;Leipzig;EMEA;EU-WEST;Panasonic;1091;Tech;SMB;Site Analytics;5MU45EXXUJ;180.96;5;00.02;13.572
9140;APJ-2020-106971;09/02/20;20200902;Isaac Robertson;Australia;Brisbane;APJ;ANZ;Daimler;1052;Transportation;SMB;Data Smasher;NMTTRI4GXH;475.944;7;00.02;951.888
9141;AMER-2023-123029;10/01/23;20231001;David McDonald;United States;New York City;AMER;NAMER;Prudential Financial;1078;Finance;Enterprise;Data Smasher;KTY27SN0QT;159.98;2;0;47.994
9142;EMEA-2022-139409;09/06/22;20220906;Molly Martin;United Kingdom;London;EMEA;UKIR;Kroger;1057;Retail;Strategic;Site Analytics;53A0LXH8ES;43.06.00;4;0;12.208
9143;EMEA-2023-166688;5/21/2023;20230521;Rose James;Israel;Tel Aviv;EMEA;EU-EAST;Engie;1062;Energy;SMB;ContactMatcher;MR0RRD413J;8.288;2;00.02;30.044
9144;EMEA-2023-166688;5/21/2023;20230521;Rose James;Israel;Tel Aviv;EMEA;EU-EAST;Engie;1062;Energy;SMB;Site Analytics;T1W3952TW5;1.123.128;9;00.02;701.955
9145;EMEA-2023-166688;5/21/2023;20230521;Rose James;Israel;Tel Aviv;EMEA;EU-EAST;Engie;1062;Energy;SMB;OneView;0VG6J8NY5F;64.09.00;5;0;18.821
9146;APJ-2021-126970;9/20/2021;20210920;Michelle Thomson;Australia;Wollongong;APJ;ANZ;Anthem;1029;Healthcare;SMB;ContactMatcher;6SYCL64NDH;2.808;3;00.08;-44.928
9147;EMEA-2022-165505;1/23/2022;20220123;Felicity King;Egypt;Cairo;EMEA;MEA;CVS Health;1026;Retail;Strategic;Data Smasher;LCLRT65YV7;99.98;2;0;429.914
9148;EMEA-2022-165505;1/23/2022;20220123;Felicity King;Egypt;Cairo;EMEA;MEA;CVS Health;1026;Retail;Strategic;ChatBot Plugin;JCHH1VW2I7;08.04;6;0;27.336
9149;EMEA-2022-165505;1/23/2022;20220123;Felicity King;Egypt;Cairo;EMEA;MEA;CVS Health;1026;Retail;Strategic;Marketing Suite - Gold;YPU02KGNRF;1564.29.00;13;0;4.067.154
9150;AMER-2020-157070;06/01/20;20200601;Pippa Hunter;Brazil;São Paulo;AMER;LATAM;Samsung Electronics;1015;Tech;Strategic;ContactMatcher;KGT50WZU85;138.56.00;4;0;665.088
9151;AMER-2020-157070;06/01/20;20200601;Pippa Hunter;Brazil;São Paulo;AMER;LATAM;Samsung Electronics;1015;Tech;Strategic;OneView;L8B2CPAE3Z;65.52.00;5;00.01;12.376
9152;AMER-2021-106873;9/24/2021;20210924;Stewart Wilson;Chile;Antofagasta;AMER;LATAM;Mondelez International;1067;Consumer Products;SMB;ChatBot Plugin;ZZBS1SYVGD;14.576;2;00.02;23.686
9153;AMER-2021-106873;9/24/2021;20210924;Stewart Wilson;Chile;Antofagasta;AMER;LATAM;Mondelez International;1067;Consumer Products;SMB;Data Smasher;PXLILL8U06;23.02;2;00.02;01.45
9154;AMER-2021-106873;9/24/2021;20210924;Stewart Wilson;Chile;Antofagasta;AMER;LATAM;Mondelez International;1067;Consumer Products;SMB;ChatBot Plugin;5UU8MPBTLD;16.464;7;00.02;18.522
9155;EMEA-2022-132990;08/02/22;20220802;John Davies;France;Paris;EMEA;EU-WEST;Cigna;1038;Healthcare;SMB;SaaS Connector Pack;8HM2NOTSOW;19.312;2;00.02;31.382
9156;EMEA-2020-102645;1/24/2020;20200124;Boris Reid;Israel;Tel Aviv;EMEA;EU-EAST;Huawei;1086;Tech;SMB;Support;XQ3VY7NGXZ;40.08.00;6;0;192.384
9157;EMEA-2020-134215;08/04/20;20200804;Michael Forsyth;Denmark;Copenhagen;EMEA;EU-WEST;Siemens;1043;Manufacturing;Strategic;OneView;AG4YWCH2SO;101.96;2;0;275.292
9158;EMEA-2020-134215;08/04/20;20200804;Michael Forsyth;Denmark;Copenhagen;EMEA;EU-WEST;Siemens;1043;Manufacturing;Strategic;Support;PUB1K24F47;259.74;13;0;1.246.752
9159;EMEA-2020-134215;08/04/20;20200804;Michael Forsyth;Denmark;Copenhagen;EMEA;EU-WEST;Siemens;1043;Manufacturing;Strategic;Data Smasher;PNS85ZATQ0;255.42.00;9;0;1.047.222
9160;EMEA-2022-118934;08/10/22;20220810;Anna Fisher;South Africa;Cape Town;EMEA;MEA;General Motors;1041;Manufacturing;Enterprise;ContactMatcher;3168ZDGVMY;4.338;3;00.07;-30.366
9161;EMEA-2022-118934;08/10/22;20220810;Anna Fisher;South Africa;Cape Town;EMEA;MEA;General Motors;1041;Manufacturing;Enterprise;ContactMatcher;QJ2X843SWR;0,519444444;5;00.07;-7.92
9162;EMEA-2022-160108;12/09/22;20221209;Sue Anderson;Italy;Florence;EMEA;EU;BMW;1039;Manufacturing;SMB;Marketing Suite;1B1283EIH7;405.86;7;0;324.688
9163;EMEA-2022-160108;12/09/22;20221209;Sue Anderson;Italy;Florence;EMEA;EU;BMW;1039;Manufacturing;SMB;FinanceHub;NJXBG1TRHK;680.01.00;3;0;1.768.026
9164;APJ-2021-164007;06/08/21;20210608;Ella Rees;Australia;Sydney;APJ;ANZ;Comcast;1022;Communications;SMB;Data Smasher;VSU5AYBRWZ;2.376;3;00.02;5,15625
9165;APJ-2021-164007;06/08/21;20210608;Ella Rees;Australia;Sydney;APJ;ANZ;Comcast;1022;Communications;SMB;OneView;78YNFZR4L6;143.128;2;00.08;-393.602
9166;AMER-2022-100300;6/25/2022;20220625;Owen Watson;United States;Seattle;AMER;NAMER;Volkswagen;1046;Manufacturing;SMB;Big Ol Database;0U8KGRIN33;4476.08.00;4;00.02;503.64
9167;AMER-2022-100300;6/25/2022;20220625;Owen Watson;United States;Seattle;AMER;NAMER;Volkswagen;1046;Manufacturing;SMB;Support;2ZJB3P7PJJ;104.85;1;0;50.328
9168;AMER-2022-100300;6/25/2022;20220625;Owen Watson;United States;Seattle;AMER;NAMER;Volkswagen;1046;Manufacturing;SMB;OneView;7S2ZDGKU48;241.44.00;3;0;72.432
9169;EMEA-2022-140571;3/16/2022;20220316;Liam Young;Ukraine;Kyiv;EMEA;EU-EAST;FedEx;1036;Transportation;Enterprise;Support;H1H0XO9R58;319.76;14;0;1.470.896
9170;EMEA-2022-140571;3/16/2022;20220316;Liam Young;Ukraine;Kyiv;EMEA;EU-EAST;FedEx;1036;Transportation;Enterprise;Support;T5A2V291VC;45.68;2;0;210.128
9171;AMER-2022-155768;12/02/22;20221202;Natalie Skinner;United States;Denver;AMER;NAMER;Itochu;1032;Finance;Enterprise;SaaS Connector Pack;A6GCVQF75X;31.96;2;0;1.598
9172;AMER-2022-155768;12/02/22;20221202;Natalie Skinner;United States;Denver;AMER;NAMER;Itochu;1032;Finance;Enterprise;Support;5D44WSTP40;47.09.00;1;0;22.992
9173;AMER-2022-155768;12/02/22;20221202;Natalie Skinner;United States;Denver;AMER;NAMER;Itochu;1032;Finance;Enterprise;Marketing Suite - Gold;PDXT3ZD5UU;1112.94;3;0;222.588
9174;AMER-2022-155768;12/02/22;20221202;Natalie Skinner;United States;Denver;AMER;NAMER;Itochu;1032;Finance;Enterprise;SaaS Connector Pack - Gold;GEJWIPQIR7;0,980555556;3;0;112.308
9175;AMER-2023-119424;6/13/2023;20230613;Victor Lewis;Canada;Vancouver;AMER;NAMER;BNP Paribas;1065;Finance;SMB;Site Analytics;ZE0QWBSBD7;71.976;3;00.02;8.997
9176;AMER-2023-119424;6/13/2023;20230613;Victor Lewis;Canada;Vancouver;AMER;NAMER;BNP Paribas;1065;Finance;SMB;Support;QNCK80GZTK;19.44;3;0;93.312
9177;EMEA-2022-118178;3/20/2022;20220320;Warren Reid;South Africa;Johannesburg;EMEA;MEA;Wells Fargo;1099;Finance;Strategic;ContactMatcher;3BZ81S3W0B;31.086;3;00.07;-20.724
9178;EMEA-2022-166618;11/15/2022;20221115;Brian Dickens;United Kingdom;London;EMEA;UKIR;Siemens;1043;Manufacturing;SMB;Site Analytics;FUCON3WPB7;0,609722222;2;0;39.144
9179;EMEA-2022-166618;11/15/2022;20221115;Brian Dickens;United Kingdom;London;EMEA;UKIR;Siemens;1043;Manufacturing;SMB;ChatBot Plugin;16HJ5MMT5G;1,003472222;1;0;6.149
9180;AMER-2023-156776;08/08/23;20230808;Pippa Morrison;United States;Dallas;AMER;NAMER;Sysco;1084;Consumer Products;SMB;Site Analytics;00QB9W3D8T;707.88;3;00.02;442.425
9181;AMER-2023-156776;08/08/23;20230808;Pippa Morrison;United States;Dallas;AMER;NAMER;Sysco;1084;Consumer Products;SMB;ContactMatcher;EE6KN4ZJ9O;11.952;3;00.02;41.832
9182;AMER-2023-156776;08/08/23;20230808;Pippa Morrison;United States;Dallas;AMER;NAMER;Sysco;1084;Consumer Products;SMB;ContactMatcher;I50EQ9QEKI;31.128;3;00.02;11.673
9183;AMER-2023-156776;08/08/23;20230808;Pippa Morrison;United States;Dallas;AMER;NAMER;Sysco;1084;Consumer Products;SMB;Data Smasher;O2D2P2ZYCR;55.76;4;0;78.064
9184;AMER-2023-156776;08/08/23;20230808;Pippa Morrison;United States;Dallas;AMER;NAMER;Sysco;1084;Consumer Products;SMB;Support;SZMHCYCCS2;24.56.00;2;0;115.432
9185;AMER-2023-156776;08/08/23;20230808;Pippa Morrison;United States;Dallas;AMER;NAMER;Sysco;1084;Consumer Products;SMB;SaaS Connector Pack;MYMDK6W14W;51.75;1;0;15.525
9186;AMER-2023-156776;08/08/23;20230808;Pippa Morrison;United States;Dallas;AMER;NAMER;Sysco;1084;Consumer Products;SMB;FinanceHub;KIAMACO7BB;207.184;1;00.02;25.898
9187;AMER-2023-156776;08/08/23;20230808;Pippa Morrison;United States;Dallas;AMER;NAMER;Sysco;1084;Consumer Products;SMB;OneView;W1N0QHF3W6;1473.01.00;5;0;412.468
9188;EMEA-2021-130512;8/21/2021;20210821;Diane Murray;France;Nice;EMEA;EU-WEST;Anthem;1029;Healthcare;Enterprise;Support;0PHPOA5GUA;3.488;2;00.02;-0.6976
9189;EMEA-2021-130512;8/21/2021;20210821;Diane Murray;France;Nice;EMEA;EU-WEST;Anthem;1029;Healthcare;Enterprise;Data Smasher;XJ9K0CV9M8;21.728;4;00.02;38.024
9190;EMEA-2021-130512;8/21/2021;20210821;Diane Murray;France;Nice;EMEA;EU-WEST;Anthem;1029;Healthcare;Enterprise;Marketing Suite - Gold;1FLUWA1ZPP;663.072;6;00.02;-165.768
9191;EMEA-2021-130512;8/21/2021;20210821;Diane Murray;France;Nice;EMEA;EU-WEST;Anthem;1029;Healthcare;Enterprise;ContactMatcher;0NFE4ZLXU8;99.588;2;00.07;-82.99
9192;EMEA-2021-130512;8/21/2021;20210821;Diane Murray;France;Nice;EMEA;EU-WEST;Anthem;1029;Healthcare;Enterprise;Support;ASQDVQ5AD1;49.568;2;00.02;15.49
9193;APJ-2021-141810;11/02/21;20211102;Luke Jones;Japan;Osaka;APJ;JAPN;Lowes;1060;Retail;Strategic;ContactMatcher;PBBE3QQVXH;29.372;7;00.08;-469.952
9194;APJ-2021-141810;11/02/21;20211102;Luke Jones;Japan;Osaka;APJ;JAPN;Lowes;1060;Retail;Strategic;Site Analytics;Z0FNHFO4PC;344.704;2;00.02;387.792
9195;AMER-2020-146843;11/30/2020;20201130;Lily North;Chile;Antofagasta;AMER;LATAM;American Express;1005;Finance;SMB;Support;VF7P5EBZZF;47.992;7;00.02;35.994
9196;AMER-2020-146843;11/30/2020;20201130;Lily North;Chile;Antofagasta;AMER;LATAM;American Express;1005;Finance;SMB;Data Smasher;N77BQS9FIU;102.24.00;4;00.02;-16.614
9197;AMER-2020-103310;05/10/20;20200510;Una Mackay;United States;Chicago;AMER;NAMER;Intel;1051;Tech;SMB;Support;N1NVWWWUVV;39.96;2;0;191.808
9198;AMER-2020-103310;05/10/20;20200510;Una Mackay;United States;Chicago;AMER;NAMER;Intel;1051;Tech;SMB;Site Analytics;J619AAPNDK;1432;5;00.02;125.03.00
9199;AMER-2020-103310;05/10/20;20200510;Una Mackay;United States;Chicago;AMER;NAMER;Intel;1051;Tech;SMB;Support;I9H0XVSZ7G;41.04.00;6;0;110.808
9200;AMER-2020-103310;05/10/20;20200510;Una Mackay;United States;Chicago;AMER;NAMER;Intel;1051;Tech;SMB;FinanceHub;S1JLGM9SFV;256.784;1;00.02;32.098
9201;AMER-2022-152688;10/18/2022;20221018;Amelia Lee;Argentina;Córdoba;AMER;LATAM;Nestle;1089;Consumer Products;SMB;Marketing Suite;1GXCQZVUHQ;120.98;1;0;12.098
9202;AMER-2022-152688;10/18/2022;20221018;Amelia Lee;Argentina;Córdoba;AMER;LATAM;Nestle;1089;Consumer Products;SMB;ContactMatcher;Z5UMTNIP6X;315.98;1;0;1.485.106
9203;EMEA-2022-153836;10/31/2022;20221031;Maria James;United Kingdom;London;EMEA;UKIR;Allianz;1080;Finance;Strategic;ContactMatcher;5Z8O944G47;28.752;3;00.02;100.632
9204;EMEA-2022-153836;10/31/2022;20221031;Maria James;United Kingdom;London;EMEA;UKIR;Allianz;1080;Finance;Strategic;ChatBot Plugin;2Q8ZAC4V3G;114.95;5;0;32.186
9205;AMER-2022-104689;12/02/22;20221202;Diana Ince;United States;New York City;AMER;NAMER;Humana;1049;Healthcare;Strategic;ChatBot Plugin;2M86D00RRY;23.04;8;0;6.912
9206;EMEA-2022-146423;4/22/2022;20220422;Rebecca May;Saudi Arabia;Jeddah;EMEA;MEA;Anthem;1029;Healthcare;SMB;ChatBot Plugin;70II6QYV62;15.48;3;0;44.892
9207;EMEA-2022-146423;4/22/2022;20220422;Rebecca May;Saudi Arabia;Jeddah;EMEA;MEA;Anthem;1029;Healthcare;SMB;Support;3URO8T3R1L;51.84;8;0;248.832
9208;APJ-2023-140781;08/04/23;20230804;Carolyn Parr;Australia;Geelong;APJ;ANZ;Valero Energy;1093;Energy;SMB;Data Smasher;HVY5P418Z1;39.816;3;00.02;74.655
9209;AMER-2023-141747;08/04/23;20230804;Madeleine Cameron;Canada;Toronto;AMER;NAMER;Marathon Petroleum;1061;Energy;Strategic;Marketing Suite - Gold;XOM65SRJRZ;16.06;1;0;41.756
9210;EMEA-2023-142776;12/12/23;20231212;Ella Paige;Netherlands;Amsterdam;EMEA;EU-WEST;McKesson;1063;Consumer Products;Enterprise;SaaS Connector Pack - Gold;CAY8H4721Q;07.28;1;0;34.944
9211;EMEA-2023-142776;12/12/23;20231212;Ella Paige;Netherlands;Amsterdam;EMEA;EU-WEST;McKesson;1063;Consumer Products;Enterprise;ContactMatcher;0PM8TR2WN8;05.04;3;0;2.592
9212;AMER-2021-167479;3/14/2021;20210314;Emma Greene;United States;Aurora;AMER;NAMER;FedEx;1036;Transportation;SMB;Support;Y1J474LG44;19.44;3;0;93.312
9213;AMER-2020-144071;12/08/20;20201208;Fiona Piper;United States;Los Angeles;AMER;NAMER;Siemens;1043;Manufacturing;Strategic;SaaS Connector Pack;CQGYB60UC6;39.88;2;0;111.664
9214;AMER-2020-144071;12/08/20;20201208;Fiona Piper;United States;Los Angeles;AMER;NAMER;Siemens;1043;Manufacturing;Strategic;SaaS Connector Pack;B33G5EW885;79.44.00;3;0;285.984
9215;EMEA-2023-120908;10/01/23;20231001;Emily Blake;France;Paris;EMEA;EU-WEST;Comcast;1022;Communications;Strategic;FinanceHub;WUV0UVQVVG;20.664;7;00.02;69.741
9216;AMER-2022-152646;11/22/2022;20221122;Stephanie Abraham;United States;New York City;AMER;NAMER;Huawei;1086;Tech;Strategic;Support;B0RUGR0BOO;32.04.00;5;0;15.552
9217;APJ-2023-103765;11/25/2023;20231125;Jessica Hughes;Japan;Chiba;APJ;JAPN;UnitedHealth Group;1092;Healthcare;Strategic;OneView;VFK5ID78PY;13.762;1;00.08;-247.716
9218;EMEA-2023-118157;11/15/2023;20231115;Donna Bailey;Luxembourg;Luxembourg;EMEA;EU-WEST;Exxon Mobil;1034;Energy;Enterprise;SaaS Connector Pack - Gold;3E0FRCA367;15.28;2;0;74.872
9219;EMEA-2021-164238;8/16/2021;20210816;Joan Ball;France;Paris;EMEA;EU-WEST;Enel;1013;Energy;SMB;Marketing Suite - Gold;7OK6QAZT0Z;44.688;7;00.02;33.516
9220;EMEA-2021-164238;8/16/2021;20210816;Joan Ball;France;Paris;EMEA;EU-WEST;Enel;1013;Energy;SMB;Marketing Suite;YU3W47IJZC;301.47.00;3;00.05;-2.049.996
9221;EMEA-2023-103212;10/14/2023;20231014;Olivia Hamilton;Czech Republic;Brno;EMEA;EU-EAST;State Farm Insurance Cos.;1082;Finance;SMB;FinanceHub;4DYXA75JL5;11.07;3;0;52.029
